document_id,title,rank,word,tfidf_score
tr-248,ベニート・ムッソリーニの死,10,ヴァレリオ,0.06314038469702872
tr-248,ベニート・ムッソリーニの死,11,記名,0.06314038469702872
tr-248,ベニート・ムッソリーニの死,12,ラッザロ,0.06314038469702872
tr-248,ベニート・ムッソリーニの死,13,共産党,0.06067840241174053
tr-248,ベニート・ムッソリーニの死,14,納骨,0.05804371425173499
tr-248,ベニート・ムッソリーニの死,15,ベニート・ムッソリーニ,0.056402952845012864
tr-248,ベニート・ムッソリーニの死,16,検死,0.05392889228162159
tr-248,ベニート・ムッソリーニの死,17,証言,0.050842107226801464
tr-248,ベニート・ムッソリーニの死,18,北イタリア,0.05060547225409911
tr-248,ベニート・ムッソリーニの死,19,銃殺,0.04996568271741066
tr-248,ベニート・ムッソリーニの死,20,実行,0.04919176100308367
tr-249,マンスール,1,マンスール,0.4774076521939396
tr-249,マンスール,2,アブー・ムスリム,0.3284680121943789
tr-249,マンスール,3,アッバース,0.17550604585028182
tr-249,マンスール,4,アブー・ジャアファル,0.15641333914018044
tr-249,マンスール,5,カリフ,0.13980728318757712
tr-249,マンスール,6,ホラーサーン,0.1143877771534722
tr-249,マンスール,7,アブドゥッラー,0.07820666957009022
tr-249,マンスール,8,反乱,0.07291181610695512
tr-249,マンスール,9,アブー・アルアッバース,0.06256533565607217
tr-249,マンスール,10,ヤズィード,0.06256533565607217
tr-249,マンスール,11,マラトヤ,0.06256533565607217
tr-249,マンスール,12,クーファ,0.05751508297439679
tr-249,マンスール,13,即位,0.05313004253070221
tr-249,マンスール,14,アブー・サラマ,0.046924001742054126
tr-249,マンスール,15,アブド・アルワッハーブ,0.046924001742054126
tr-249,マンスール,16,ハーシミーヤ,0.046924001742054126
tr-249,マンスール,17,ラーワンド,0.046924001742054126
tr-249,マンスール,18,天幕,0.04313631223079759
tr-249,マンスール,19,シリア,0.04192261548079919
tr-249,マンスール,20,一族,0.040738506704859116
tr-250,サルーㇺ・デルタ,1,サルーム・デルタ,0.21467730796989765
tr-250,サルーㇺ・デルタ,2,貝塚,0.15168813926873487
tr-250,サルーㇺ・デルタ,3,マングローブ,0.138374087513231
tr-250,サルーㇺ・デルタ,4,セネガル,0.13340524498994347
tr-250,サルーㇺ・デルタ,5,遺産,0.0863087197533833
tr-250,サルーㇺ・デルタ,6,登録,0.07672057370955108
tr-250,サルーㇺ・デルタ,7,保護,0.07324061386322815
tr-250,サルーㇺ・デルタ,8,西アフリカ,0.05236566259337213
tr-250,サルーㇺ・デルタ,9,地域,0.05207857481327551
tr-250,サルーㇺ・デルタ,10,文化,0.04791265146599254
tr-250,サルーㇺ・デルタ,11,塩分,0.04696172581093052
tr-250,サルーㇺ・デルタ,12,サルーム,0.046668979993456004
tr-250,サルーㇺ・デルタ,13,ファティック,0.046668979993456004
tr-250,サルーㇺ・デルタ,14,採集,0.04498978878868004
tr-250,サルーㇺ・デルタ,15,面積,0.04203227815089959
tr-250,サルーㇺ・デルタ,16,国立,0.03796571783418719
tr-250,サルーㇺ・デルタ,17,生息,0.03796571783418719
tr-250,サルーㇺ・デルタ,18,景観,0.03697383643507581
tr-250,サルーㇺ・デルタ,19,公園,0.03637283565562945
tr-250,サルーㇺ・デルタ,20,作り,0.036147194876559666
tr-251,カボチャ陳情団,1,遠軽,0.23853034218877514
tr-251,カボチャ陳情団,2,カボチャ,0.21927625383988775
tr-251,カボチャ陳情団,3,陳情,0.20862864011831117
tr-251,カボチャ陳情団,4,鉄道,0.17549241306482216
tr-251,カボチャ陳情団,5,市原,0.16821933304652958
tr-251,カボチャ陳情団,6,一同,0.1390857600788741
tr-251,カボチャ陳情団,7,石北線,0.12554228536251322
tr-251,カボチャ陳情団,8,旭川,0.08941227433641907
tr-251,カボチャ陳情団,9,延期,0.07780189038643916
tr-251,カボチャ陳情団,10,工事,0.07409578554654003
tr-251,カボチャ陳情団,11,水谷,0.07176865974287491
tr-251,カボチャ陳情団,12,上京,0.07043442060040196
tr-251,カボチャ陳情団,13,開通,0.061671418878636
tr-251,カボチャ陳情団,14,大正,0.05274333187006064
tr-251,カボチャ陳情団,15,国会,0.052175745519128465
tr-251,カボチャ陳情団,16,白滝,0.050216914145005294
tr-251,カボチャ陳情団,17,仙石,0.050216914145005294
tr-251,カボチャ陳情団,18,東京,0.047675237570515255
tr-251,カボチャ陳情団,19,上川,0.043792280877940314
tr-251,カボチャ陳情団,20,弁当,0.04142113989485164
tr-252,インドハッカ,1,ハッカ,0.43561904608994423
tr-252,インドハッカ,2,インド,0.3003374232352872
tr-252,インドハッカ,3,個体,0.13787572212202698
tr-252,インドハッカ,4,繁殖,0.12344596722027976
tr-252,インドハッカ,5,オーストラリア,0.08512683540684657
tr-252,インドハッカ,6,鳥類,0.07143026702852062
tr-252,インドハッカ,7,移入,0.06881821876898973
tr-252,インドハッカ,8,つがい,0.05754468416854079
tr-252,インドハッカ,9,ムクドリ,0.054726603415971506
tr-252,インドハッカ,10,営巣,0.050090167425603974
tr-252,インドハッカ,11,昆虫,0.04943932833920883
tr-252,インドハッカ,12,就塒,0.04307905845549785
tr-252,インドハッカ,13,バッタ,0.041044952561978626
tr-252,インドハッカ,14,集団,0.04044806223131717
tr-252,インドハッカ,15,侵略,0.038105154253509965
tr-252,インドハッカ,16,スズメ,0.03679429439950102
tr-252,インドハッカ,17,マレーシア,0.03679429439950102
tr-252,インドハッカ,18,平均,0.03664213795489079
tr-252,インドハッカ,19,行動,0.035811264428024535
tr-252,インドハッカ,20,生息,0.03337645523884588
tr-253,三島事件,1,三島,0.43567280055406943
tr-253,三島事件,2,総監,0.30887876588944774
tr-253,三島事件,3,由紀夫,0.23787458203506148
tr-253,三島事件,4,事件,0.2368324835795061
tr-253,三島事件,5,自衛隊,0.158583054690041
tr-253,三島事件,6,正面,0.13438508339475855
tr-253,三島事件,7,メンバー,0.11983877986644043
tr-253,三島事件,8,業務,0.11639446399991316
tr-253,三島事件,9,通過,0.11468484078996796
tr-253,三島事件,10,作家,0.10647999202775592
tr-253,三島事件,11,到着,0.1040854348537144
tr-253,三島事件,12,必勝,0.09758059453177166
tr-253,三島事件,13,正洋,0.09758059453177166
tr-253,三島事件,14,浩靖,0.09758059453177166
tr-253,三島事件,15,沢本,0.09758059453177166
tr-253,三島事件,16,泰治,0.09758059453177166
tr-253,三島事件,17,中尾,0.09758059453177166
tr-253,三島事件,18,警衛,0.09758059453177166
tr-253,三島事件,19,内線,0.09758059453177166
tr-253,三島事件,20,割腹,0.09297303648508795
tr-254,スコットランドの氏族,1,氏族,0.783890979512054
tr-254,スコットランドの氏族,2,スコットランド,0.3094033226616079
tr-254,スコットランドの氏族,3,ハイランド,0.14494722036167068
tr-254,スコットランドの氏族,4,ジェームズ,0.12637934657963057
tr-254,スコットランドの氏族,5,ゲール,0.1248054567310033
tr-254,スコットランドの氏族,6,盟約,0.12127749544540314
tr-254,スコットランドの氏族,7,アーガイル,0.0970153424192222
tr-254,スコットランドの氏族,8,支持,0.08360441684004571
tr-254,スコットランドの氏族,9,制度,0.07143186663332954
tr-254,スコットランドの氏族,10,モントローズ,0.06788215271775419
tr-254,スコットランドの氏族,11,内戦,0.06690893288098179
tr-254,スコットランドの氏族,12,維持,0.06628684844463978
tr-254,スコットランドの氏族,13,ジャコバイト,0.06467689494614813
tr-254,スコットランドの氏族,14,子孫,0.06464345576521843
tr-254,スコットランドの氏族,15,ドナルド,0.05515932337044904
tr-254,スコットランドの氏族,16,世紀,0.05513400618137085
tr-254,スコットランドの氏族,17,誇り,0.05096463363873228
tr-254,スコットランドの氏族,18,ロマン,0.05051278847003703
tr-254,スコットランドの氏族,19,自治,0.043095637176812286
tr-254,スコットランドの氏族,20,移民,0.0424364940231439
tr-255,子持山,1,子持山,0.31321774704489025
tr-255,子持山,2,火山,0.25650062863312456
tr-255,子持山,3,子持,0.15186315008237103
tr-255,子持山,4,溶岩,0.09348431752057047
tr-255,子持山,5,活動,0.08112330201916733
tr-255,子持山,6,扇状地,0.07657652453910073
tr-255,子持山,7,カルデラ,0.0739525919932444
tr-255,子持山,8,浸食,0.06933948901121266
tr-255,子持山,9,ルート,0.06639178957070932
tr-255,子持山,10,噴火,0.06462038679115754
tr-255,子持山,11,メートル,0.061112162939221754
tr-255,子持山,12,噴出,0.057872084098676814
tr-255,子持山,13,神社,0.056694694987021024
tr-255,子持山,14,山頂,0.056253955215662635
tr-255,子持山,15,大黒,0.05339305048901449
tr-255,子持山,16,放射状,0.05212399092896376
tr-255,子持山,17,獅子,0.05212399092896376
tr-255,子持山,18,沼田,0.050121563510505895
tr-255,子持山,19,安山岩,0.04622632600747511
tr-255,子持山,20,榛名山,0.04578854488535939
tr-256,エドゥアール・マネ,1,サロン,0.15017169357726054
tr-256,エドゥアール・マネ,2,作品,0.11770853050162203
tr-256,エドゥアール・マネ,3,画家,0.09134622005945048
tr-256,エドゥアール・マネ,4,絵画,0.07677032654174065
tr-256,エドゥアール・マネ,5,スペイン,0.061293236855762254
tr-256,エドゥアール・マネ,6,落選,0.05749731610303353
tr-256,エドゥアール・マネ,7,バティニョール,0.05545157773678373
tr-256,エドゥアール・マネ,8,印象派,0.05334282867261519
tr-256,エドゥアール・マネ,9,クチュール,0.04828084034664365
tr-256,エドゥアール・マネ,10,美術館,0.048166730226131965
tr-256,エドゥアール・マネ,11,アトリエ,0.04800854580535367
tr-256,エドゥアール・マネ,12,模写,0.04267426293809215
tr-256,エドゥアール・マネ,13,ベラスケス,0.041237193134219884
tr-256,エドゥアール・マネ,14,オランピア,0.03804310909993234
tr-256,エドゥアール・マネ,15,カフェ・ゲルボワ,0.03804310909993234
tr-256,エドゥアール・マネ,16,裸婦,0.03804310909993234
tr-256,エドゥアール・マネ,17,昼食,0.035926967221058474
tr-256,エドゥアール・マネ,18,ルーヴル,0.035346165543617046
tr-256,エドゥアール・マネ,19,大通り,0.03362725015114123
tr-256,エドゥアール・マネ,20,シュザンヌ,0.032857940605171644
tr-257,アン女王戦争,1,イギリス,0.13729389187409247
tr-257,アン女王戦争,2,フランス,0.13630027479750856
tr-257,アン女王戦争,3,植民,0.101506761333919
tr-257,アン女王戦争,4,インディアン,0.10062397226879684
tr-257,アン女王戦争,5,戦争,0.0953446156927504
tr-257,アン女王戦争,6,遠征,0.07581171788393629
tr-257,アン女王戦争,7,ヌーベルフランス,0.07083659922673367
tr-257,アン女王戦争,8,スペイン,0.06710166656591668
tr-257,アン女王戦争,9,入植,0.06292752810125675
tr-257,アン女王戦争,10,襲撃,0.059481059149757445
tr-257,アン女王戦争,11,ニューファンドランド,0.05811213323425568
tr-257,アン女王戦争,12,セントジョンズ,0.05811213323425568
tr-257,アン女王戦争,13,アベナキ,0.05576033973244095
tr-257,アン女王戦争,14,イロコイ,0.0498103999150763
tr-257,アン女王戦争,15,攻撃,0.04664963419675161
tr-257,アン女王戦争,16,ニコルソン,0.04646694977703412
tr-257,アン女王戦争,17,条約,0.04515436948260854
tr-257,アン女王戦争,18,連邦,0.04506116054413955
tr-257,アン女王戦争,19,アカディア,0.042716153345432675
tr-257,アン女王戦争,20,女王,0.040518286868420635
tr-258,富田川のオオウナギ生息地,1,オオウナギ,0.5176357467695711
tr-258,富田川のオオウナギ生息地,2,富田川,0.24635100914578417
tr-258,富田川のオオウナギ生息地,3,田辺,0.16766779424965572
tr-258,富田川のオオウナギ生息地,4,和歌山,0.16204935096741896
tr-258,富田川のオオウナギ生息地,5,生息,0.15678270674695569
tr-258,富田川のオオウナギ生息地,6,村人,0.08455187221308107
tr-258,富田川のオオウナギ生息地,7,鮎川,0.08211700304859472
tr-258,富田川のオオウナギ生息地,8,宇井,0.08211700304859472
tr-258,富田川のオオウナギ生息地,9,剥製,0.08015660492131733
tr-258,富田川のオオウナギ生息地,10,捕獲,0.07943310924257
tr-258,富田川のオオウナギ生息地,11,天然記念物,0.07856394764089777
tr-258,富田川のオオウナギ生息地,12,夜店,0.07823960447378986
tr-258,富田川のオオウナギ生息地,13,指定,0.07351555661900179
tr-258,富田川のオオウナギ生息地,14,ウナギ,0.07339114909174112
tr-258,富田川のオオウナギ生息地,15,大塔,0.06706251812039131
tr-258,富田川のオオウナギ生息地,16,個体,0.06335784976611587
tr-258,富田川のオオウナギ生息地,17,紀伊,0.05569944958662172
tr-258,富田川のオオウナギ生息地,18,昭和,0.050741162764648406
tr-258,富田川のオオウナギ生息地,19,水域,0.05001791531973693
tr-258,富田川のオオウナギ生息地,20,上流,0.04853665049146747
tr-259,ミケランジェロ・メリージ・ダ・カラヴァッジオ,1,カラヴァッジョ,0.6930319519641379
tr-259,ミケランジェロ・メリージ・ダ・カラヴァッジオ,2,絵画,0.21239790343214915
tr-259,ミケランジェロ・メリージ・ダ・カラヴァッジオ,3,作品,0.16283013386057715
tr-259,ミケランジェロ・メリージ・ダ・カラヴァッジオ,4,所蔵,0.15583170024458223
tr-259,ミケランジェロ・メリージ・ダ・カラヴァッジオ,5,美術館,0.10261831723043302
tr-259,ミケランジェロ・メリージ・ダ・カラヴァッジオ,6,ミンニーティ,0.10102461551524594
tr-259,ミケランジェロ・メリージ・ダ・カラヴァッジオ,7,ローマ,0.08380095552100797
tr-259,ミケランジェロ・メリージ・ダ・カラヴァッジオ,8,題材,0.07274971926085777
tr-259,ミケランジェロ・メリージ・ダ・カラヴァッジオ,9,ミラノ,0.07229112098149058
tr-259,ミケランジェロ・メリージ・ダ・カラヴァッジオ,10,画家,0.06081606629626516
tr-259,ミケランジェロ・メリージ・ダ・カラヴァッジオ,11,マグダラ,0.06061476930914757
tr-259,ミケランジェロ・メリージ・ダ・カラヴァッジオ,12,コロンナ,0.0557219656816656
tr-259,ミケランジェロ・メリージ・ダ・カラヴァッジオ,13,占い師,0.0557219656816656
tr-259,ミケランジェロ・メリージ・ダ・カラヴァッジオ,14,美術,0.04633911221332949
tr-259,ミケランジェロ・メリージ・ダ・カラヴァッジオ,15,宗教,0.04390700218837261
tr-259,ミケランジェロ・メリージ・ダ・カラヴァッジオ,16,マリア,0.041986129335392794
tr-259,ミケランジェロ・メリージ・ダ・カラヴァッジオ,17,ロンギ,0.040409846206098374
tr-259,ミケランジェロ・メリージ・ダ・カラヴァッジオ,18,ドリア・パンフィリ,0.040409846206098374
tr-259,ミケランジェロ・メリージ・ダ・カラヴァッジオ,19,装飾,0.03748198295861455
tr-259,ミケランジェロ・メリージ・ダ・カラヴァッジオ,20,後年,0.03660631720329706
tr-260,ピッツバーグ,1,ピッツバーグ,0.31988030796821904
tr-260,ピッツバーグ,2,カーネギー,0.18483859245594578
tr-260,ピッツバーグ,3,スチール,0.07781545043167978
tr-260,ピッツバーグ,4,地区,0.07163623067132079
tr-260,ピッツバーグ,5,メロン,0.06916928927260424
tr-260,ピッツバーグ,6,美術館,0.06568190485381632
tr-260,ピッツバーグ,7,市長,0.059710822594378474
tr-260,ピッツバーグ,8,全米,0.058633422675384246
tr-260,ピッツバーグ,9,優勝,0.05795331769906162
tr-260,ピッツバーグ,10,センター,0.05746240955227711
tr-260,ピッツバーグ,11,建て,0.05487404917181148
tr-260,ピッツバーグ,12,博物館,0.054803651482363575
tr-260,ピッツバーグ,13,ペンシルベニア,0.04989436521337621
tr-260,ピッツバーグ,14,スティーラーズ,0.04702679254543212
tr-260,ピッツバーグ,15,年代,0.041198232239638366
tr-260,ピッツバーグ,16,芸術,0.040790945770616246
tr-260,ピッツバーグ,17,チーム,0.040289391741889266
tr-260,ピッツバーグ,18,アンドリュー,0.04016609720865573
tr-260,ピッツバーグ,19,選挙,0.037748866055491576
tr-260,ピッツバーグ,20,立地,0.03708205918705015
tr-261,飯田市立図書館,1,飯田,0.5023854717019178
tr-261,飯田市立図書館,2,図書館,0.4813527699966527
tr-261,飯田市立図書館,3,分館,0.22381323087424468
tr-261,飯田市立図書館,4,市立,0.12004865513766011
tr-261,飯田市立図書館,5,昭和,0.1011861132539632
tr-261,飯田市立図書館,6,上郷,0.09775148874286058
tr-261,飯田市立図書館,7,中央,0.09441771310966678
tr-261,飯田市立図書館,8,平成,0.08308176607330996
tr-261,飯田市立図書館,9,文庫,0.08190896385107815
tr-261,飯田市立図書館,10,児童,0.06902216911498293
tr-261,飯田市立図書館,11,職員,0.06833671701554461
tr-261,飯田市立図書館,12,開館,0.06181365557740393
tr-261,飯田市立図書館,13,蔵書,0.055710202554100766
tr-261,飯田市立図書館,14,下伊那,0.05529909028536574
tr-261,飯田市立図書館,15,公民館,0.05460347689695646
tr-261,飯田市立図書館,16,図書,0.05013039787974112
tr-261,飯田市立図書館,17,堀家,0.04511607172747411
tr-261,飯田市立図書館,18,長野,0.04426453649652875
tr-261,飯田市立図書館,19,ビジネス,0.03766481347109186
tr-261,飯田市立図書館,20,運営,0.03623728060427729
tr-262,密室殺人,1,密室,0.4187446997596087
tr-262,密室殺人,2,トリック,0.31078524166283306
tr-262,密室殺人,3,小説,0.23024505127991796
tr-262,密室殺人,4,推理,0.16731531311857395
tr-262,密室殺人,5,不可能,0.13789375457629355
tr-262,密室殺人,6,アリバイ,0.12080002499089369
tr-262,密室殺人,7,殺人,0.11708730293662688
tr-262,密室殺人,8,部屋,0.10607124411900046
tr-262,密室殺人,9,作品,0.09615952787041956
tr-262,密室殺人,10,犯人,0.08128753023493085
tr-262,密室殺人,11,三つ,0.07365020151534363
tr-262,密室殺人,12,長編,0.07257573169401614
tr-262,密室殺人,13,出入り,0.0715909095411927
tr-262,密室殺人,14,作者,0.07025238176197612
tr-262,密室殺人,15,犯罪,0.0698379173547564
tr-262,密室殺人,16,モルグ,0.06442226150147827
tr-262,密室殺人,17,シャーロック,0.062157048332566606
tr-262,密室殺人,18,ホームズ,0.060400012495446846
tr-262,密室殺人,19,解決,0.05830433949805708
tr-262,密室殺人,20,犯行,0.052876300329876474
tr-263,ピアソン夫妻,1,アイダ,0.2198999313392037
tr-263,ピアソン夫妻,2,伝道,0.18271701644164515
tr-263,ピアソン夫妻,3,ジョージ,0.16751005209983194
tr-263,ピアソン夫妻,4,夫妻,0.13549949943128234
tr-263,ピアソン夫妻,5,ピアソン,0.11786122796806785
tr-263,ピアソン夫妻,6,遊郭,0.10475835096911318
tr-263,ピアソン夫妻,7,北見,0.09096735754689325
tr-263,ピアソン夫妻,8,野付,0.08380668077529055
tr-263,ピアソン夫妻,9,北海道,0.06035172097783828
tr-263,ピアソン夫妻,10,聖書,0.05753319183842462
tr-263,ピアソン夫妻,11,小樽,0.05287332312336091
tr-263,ピアソン夫妻,12,教会,0.05267142596977163
tr-263,ピアソン夫妻,13,学校,0.047100568292177666
tr-263,ピアソン夫妻,14,旭川,0.04350405153372503
tr-263,ピアソン夫妻,15,活動,0.04029158623973753
tr-263,ピアソン夫妻,16,エリザベス,0.039921364030937434
tr-263,ピアソン夫妻,17,札幌,0.03933895828058066
tr-263,ピアソン夫妻,18,援助,0.036725453231950714
tr-263,ピアソン夫妻,19,運動,0.036683707880416985
tr-263,ピアソン夫妻,20,各地,0.03512500811206783
tr-264,ローレン・バコール,1,バコール,0.8054271294685914
tr-264,ローレン・バコール,2,ボガート,0.2733833814107691
tr-264,ローレン・バコール,3,映画,0.11011555539022222
tr-264,ローレン・バコール,4,出演,0.09516969463961192
tr-264,ローレン・バコール,5,共演,0.08466758268745209
tr-264,ローレン・バコール,6,作品,0.07636333839060255
tr-264,ローレン・バコール,7,舞台,0.062228612073035205
tr-264,ローレン・バコール,8,ロバーズ,0.06195593303604549
tr-264,ローレン・バコール,9,結婚,0.061419321479214625
tr-264,ローレン・バコール,10,百万長者,0.0590304993556114
tr-264,ローレン・バコール,11,アプローズ,0.0495647464288364
tr-264,ローレン・バコール,12,監督,0.048287169990157426
tr-264,ローレン・バコール,13,ハンフリー,0.04427591103562337
tr-264,ローレン・バコール,14,母親,0.043815859689867905
tr-264,ローレン・バコール,15,ニューヨーク,0.04262797119191566
tr-264,ローレン・バコール,16,脱出,0.041101879948771576
tr-264,ローレン・バコール,17,結婚式,0.04090419615232053
tr-264,ローレン・バコール,18,ナタリー,0.037173559821627296
tr-264,ローレン・バコール,19,デューク・マンティ,0.037173559821627296
tr-264,ローレン・バコール,20,ベティ・デイヴィス,0.037173559821627296
tr-265,美幾,1,解剖,0.3027832850314349
tr-265,美幾,2,宇都宮,0.19283639562560845
tr-265,美幾,3,篤志,0.12159682269561597
tr-265,美幾,4,小説,0.11504017762447975
tr-265,美幾,5,渡辺,0.10639721985866399
tr-265,美幾,6,医学,0.10571286070014974
tr-265,美幾,7,吉村,0.10163877860389647
tr-265,美幾,8,明治,0.09105765873266568
tr-265,美幾,9,刺青,0.08469898216991373
tr-265,美幾,10,小川,0.0712573194178175
tr-265,美幾,11,東京大学,0.05533928030300115
tr-265,美幾,12,旅立ち,0.05528171020684059
tr-265,美幾,13,入院,0.048434792614845186
tr-265,美幾,14,文京,0.04820909890640211
tr-265,美幾,15,遊女,0.04492052192936784
tr-265,美幾,16,東京,0.04373640356522591
tr-265,美幾,17,医学部,0.040788415366026246
tr-265,美幾,18,末永,0.03685447347122706
tr-265,美幾,19,あとがき,0.03685447347122706
tr-265,美幾,20,献体,0.03511427987419631
tr-266,腕足動物,1,動物,0.4973131287342721
tr-266,腕足動物,2,関節,0.3050684497587535
tr-266,腕足動物,3,触手,0.27201424067098406
tr-266,腕足動物,4,外套,0.1496078323690412
tr-266,腕足動物,5,化石,0.1134034389399244
tr-266,腕足動物,6,シャミセンガイ,0.10657738693541018
tr-266,腕足動物,7,幼生,0.10403304042979485
tr-266,腕足動物,8,ハルキエリア,0.09135204594463729
tr-266,腕足動物,9,体系,0.0820387508920478
tr-266,腕足動物,10,神経,0.07141339153045713
tr-266,腕足動物,11,伝統,0.06184763934081879
tr-266,腕足動物,12,成体,0.05887572845514709
tr-266,腕足動物,13,二枚貝,0.058025724898494606
tr-266,腕足動物,14,カンブリア,0.058025724898494606
tr-266,腕足動物,15,体腔,0.0544028481341968
tr-266,腕足動物,16,分類,0.05402641967977042
tr-266,腕足動物,17,系統,0.05352919422666479
tr-266,腕足動物,18,受精,0.050234148383117946
tr-266,腕足動物,19,内側,0.04690829302120191
tr-266,腕足動物,20,蝶番,0.045676022972318646
tr-267,ピータールーの虐殺,1,穀物,0.24160447059015183
tr-267,ピータールーの虐殺,2,イングランド,0.1459998844047787
tr-267,ピータールーの虐殺,3,ランカシャー,0.13517029346294449
tr-267,ピータールーの虐殺,4,マンチェスター,0.12330133489171256
tr-267,ピータールーの虐殺,5,食料,0.11388842221381812
tr-267,ピータールーの虐殺,6,シリング,0.10507947379344862
tr-267,ピータールーの虐殺,7,選挙,0.10116843847944365
tr-267,ピータールーの虐殺,8,民衆,0.09450409903531314
tr-267,ピータールーの虐殺,9,ピータールー,0.08822355122050587
tr-267,ピータールーの虐殺,10,議員,0.08366079357334608
tr-267,ピータールーの虐殺,11,失業,0.0835915845069576
tr-267,ピータールーの虐殺,12,外国,0.07954641286175024
tr-267,ピータールーの虐殺,13,改革,0.07938096918175475
tr-267,ピータールーの虐殺,14,投票,0.07592561480921207
tr-267,ピータールーの虐殺,15,ナポレオン,0.0756032792282505
tr-267,ピータールーの虐殺,16,要求,0.07369016707080951
tr-267,ピータールーの虐殺,17,値段,0.0682313236617184
tr-267,ピータールーの虐殺,18,賃金,0.06685942579228837
tr-267,ピータールーの虐殺,19,高騰,0.06313094469274007
tr-267,ピータールーの虐殺,20,記録,0.06164498099895176
tr-268,澱川橋梁,1,橋梁,0.18323947857584497
tr-268,澱川橋梁,2,組み立て,0.11726994537646027
tr-268,澱川橋梁,3,部材,0.11109784298822549
tr-268,澱川橋梁,4,設計,0.09984130382057828
tr-268,澱川橋梁,5,奈良,0.07649311305549417
tr-268,澱川橋梁,6,フィート,0.07372529154005833
tr-268,澱川橋梁,7,橋桁,0.06959553931345534
tr-268,澱川橋梁,8,橋台,0.06959553931345534
tr-268,澱川橋梁,9,工事,0.06851168274935232
tr-268,澱川橋梁,10,鉄道,0.06436060044484827
tr-268,澱川橋梁,11,下弦,0.06384455255610338
tr-268,澱川橋梁,12,架設,0.0602297226943161
tr-268,澱川橋梁,13,荷重,0.05888290446272686
tr-268,澱川橋梁,14,電気,0.05844669810153526
tr-268,澱川橋梁,15,鋼材,0.05453032974201142
tr-268,澱川橋梁,16,作業,0.052768215592060755
tr-268,澱川橋梁,17,右岸,0.051768376778789774
tr-268,澱川橋梁,18,トラス,0.048716877519418736
tr-268,澱川橋梁,19,川崎,0.0453936624949188
tr-268,澱川橋梁,20,工程,0.045065900925558726
tr-269,笹子トンネル(中央本線),1,トンネル,0.15604344214825447
tr-269,笹子トンネル(中央本線),2,明治,0.10958273191529407
tr-269,笹子トンネル(中央本線),3,工事,0.10576552458867017
tr-269,笹子トンネル(中央本線),4,笹子,0.10564511462867957
tr-269,笹子トンネル(中央本線),5,鉄道,0.08942152865249794
tr-269,笹子トンネル(中央本線),6,東口,0.08008048790842666
tr-269,笹子トンネル(中央本線),7,フィート,0.07879436301444927
tr-269,笹子トンネル(中央本線),8,坑口,0.07361641807537121
tr-269,笹子トンネル(中央本線),9,坑内,0.06507138255574135
tr-269,笹子トンネル(中央本線),10,八王子,0.06313626413458137
tr-269,笹子トンネル(中央本線),11,輸送,0.06305545468778208
tr-269,笹子トンネル(中央本線),12,掘削,0.060874527577350845
tr-269,笹子トンネル(中央本線),13,チェーン,0.05506040062408884
tr-269,笹子トンネル(中央本線),14,西口,0.05096521251371853
tr-269,笹子トンネル(中央本線),15,測量,0.04540363609909367
tr-269,笹子トンネル(中央本線),16,馬力,0.04335553176258882
tr-269,笹子トンネル(中央本線),17,笹子峠,0.043120262719922045
tr-269,笹子トンネル(中央本線),18,設置,0.04242505114405881
tr-269,笹子トンネル(中央本線),19,発電,0.0419005907057683
tr-269,笹子トンネル(中央本線),20,マイル,0.04106808778957271
tr-270,ゲオルク・ビューヒナー,1,ビューヒナー,0.39330193826546134
tr-270,ゲオルク・ビューヒナー,2,ヴォイツェック,0.09013169418583489
tr-270,ゲオルク・ビューヒナー,3,文学,0.08064398508810591
tr-270,ゲオルク・ビューヒナー,4,受賞,0.0757671967300693
tr-270,ゲオルク・ビューヒナー,5,ダントン,0.073744113424774
tr-270,ゲオルク・ビューヒナー,6,ドイツ,0.07275151446986104
tr-270,ゲオルク・ビューヒナー,7,ヘッセン,0.06870990417629784
tr-270,ゲオルク・ビューヒナー,8,ストラスブール,0.06779151359172103
tr-270,ゲオルク・ビューヒナー,9,上演,0.05746319619593863
tr-270,ゲオルク・ビューヒナー,10,ギーセン,0.05735653266371311
tr-270,ゲオルク・ビューヒナー,11,ゲオルク,0.05496792334103827
tr-270,ゲオルク・ビューヒナー,12,講演,0.051813853985169765
tr-270,ゲオルク・ビューヒナー,13,ヴァイディヒ,0.04916274228318267
tr-270,ゲオルク・ビューヒナー,14,急使,0.04096895190265222
tr-270,ゲオルク・ビューヒナー,15,チューリヒ,0.04096895190265222
tr-270,ゲオルク・ビューヒナー,16,レーナ,0.04096895190265222
tr-270,ゲオルク・ビューヒナー,17,フランス,0.04005771434888611
tr-270,ゲオルク・ビューヒナー,18,オンス,0.03903448096702166
tr-270,ゲオルク・ビューヒナー,19,作品,0.03884306628353462
tr-270,ゲオルク・ビューヒナー,20,自然,0.03873934803699929
tr-271,エアバスA318,1,エアバス,0.16830873503038457
tr-271,エアバスA318,2,航空,0.13519948299884313
tr-271,エアバスA318,3,ファミリー,0.12145471947864238
tr-271,エアバスA318,4,エンジン,0.11168604141539525
tr-271,エアバスA318,5,胴体,0.10881011876060193
tr-271,エアバスA318,6,開発,0.08659364617223378
tr-271,エアバスA318,7,主翼,0.07963472725408903
tr-271,エアバスA318,8,機体,0.07732442241615085
tr-271,エアバスA318,9,尾翼,0.06871859321136292
tr-271,エアバスA318,10,飛行,0.06235520742682655
